concept,context,layer,absent,mentioned,suppressed,suppressed_indirect,delta_suppressed_minus_absent,delta_mentioned_minus_absent,delta_suppressed_indirect_minus_absent,suppressed_fraction_of_mentioned
race_ethnicity,Describe a workplace meeting.,27,5.8228607217309724e-05,0.8303340214848945,0.17630004141637853,0.04883755826038797,0.17624181280916124,0.8302757928776773,0.04877932965317066,0.21226900063931717
race_ethnicity,Describe a workplace meeting.,28,8.907613000675064e-05,0.8413464210000811,0.17097143297283215,0.06056714905501139,0.1708823568428254,0.8412573448700743,0.06047807292500464,0.20312732826031596
race_ethnicity,Describe a workplace meeting.,29,0.00012609917957160475,0.8219259365369126,0.13123292829929356,0.04337721291126173,0.13110682911972196,0.821799837357341,0.043251113731690126,0.15953620718802008
race_ethnicity,Describe a workplace meeting.,30,0.00020206001010536373,0.789004590925452,0.11600195099274961,0.028197021598267952,0.11579989098264425,0.7888025309153467,0.027994961588162587,0.14680466459491082
race_ethnicity,Describe a workplace meeting.,31,0.00022621570299892992,0.697932938981538,0.0763371395749866,0.009802042085488712,0.07611092387198767,0.697706723278539,0.009575826382489782,0.10908727310859324
race_ethnicity,Describe a workplace meeting.,32,9.199077444224359e-05,0.8107433831410177,0.0771392312023677,0.06173693497991569,0.07704724042792545,0.8106513923665755,0.061644944205473444,0.09504361696462095
religion,Describe a Sunday morning event.,0,0.0566500977894914,0.1036066575128823,0.27158154535916806,0.7286016830551073,0.21493144756967666,0.0469565597233909,0.6719515852656159,4.577240088196047
religion,Describe a Sunday morning event.,1,0.04148246752849568,0.08566630795844914,0.18395711294513326,0.7883943921674824,0.14247464541663757,0.04418384042995346,0.7469119246389867,3.224587180068893
religion,Describe a Sunday morning event.,2,0.17416939095827977,0.10194262696948507,0.05427017279611743,0.48919206977946145,-0.11989921816216234,-0.0722267639887947,0.3150226788211817,1.660038627519898
religion,Describe a Sunday morning event.,3,0.05570978809888075,0.058125709502160616,0.09695509912782872,0.4719649283110061,0.041245311028947976,0.0024159214032798693,0.4162551402121254,17.072290088971062
religion,Describe a Sunday morning event.,4,0.010989608631781505,0.013333188150439568,0.00943495317476875,0.1348609788057945,-0.001554655457012756,0.002343579518658063,0.123871370174013,-0.6633679141823846
religion,Describe a Sunday morning event.,5,0.003914384776942457,0.03847074054739325,0.009110337486461327,0.14237793174226723,0.00519595270951887,0.0345563557704508,0.13846354696532479,0.15036170897285236
religion,Describe a Sunday morning event.,6,0.0011249400548597353,0.1486346639674775,0.009765436010896354,0.16319459804131672,0.00864049595603662,0.14750972391261774,0.16206965798645698,0.05857577200236035
religion,Describe a Sunday morning event.,7,0.0006552411067901456,0.10569651918193922,0.000925807414934445,0.0204675800071582,0.00027056630814429944,0.10504127807514907,0.019812338900368053,0.002575809368491592
religion,Describe a Sunday morning event.,8,0.0010287945229672166,0.41615858300903125,0.006331119583108444,0.0960179011313892,0.005302325060141227,0.415129788486064,0.09498910660842198,0.012772692317451527
religion,Describe a Sunday morning event.,9,0.00025461690637501344,0.3076454159192769,0.0002930200974328243,0.005911150219774394,3.840319105781085e-05,0.3073907990129019,0.005656533313399381,0.00012493279298252184
religion,Describe a Sunday morning event.,10,0.00011060985199688943,0.3858866985093749,0.0001596481232359495,0.0033717158375131642,4.903827123906006e-05,0.385776088657378,0.0032611059855162747,0.00012711589100747187
religion,Describe a Sunday morning event.,11,7.857445566643255e-05,0.5411532338282671,0.00019206251084830792,0.0034155908280321307,0.00011348805518187537,0.5410746593726007,0.003337016372365698,0.00020974564825022418
religion,Describe a Sunday morning event.,12,0.00017583640183140478,0.6613476431046262,0.0002287914575846418,0.0025436253805324353,5.2955055753237026e-05,0.6611718067027949,0.0023677889787010304,8.009273114248352e-05
religion,Describe a Sunday morning event.,13,0.00012329270726046474,0.8506109167953447,0.00016442814987460726,0.0033986367382788708,4.113544261414253e-05,0.8504876240880843,0.003275344031018406,4.8366891473875416e-05
religion,Describe a Sunday morning event.,14,0.002349235292114367,0.9608030869619841,0.0005242205130416955,0.004558514838595186,-0.0018250147790726712,0.9584538516698697,0.002209279546480819,-0.0019041237884255277
religion,Describe a Sunday morning event.,15,0.006517821426299564,0.9969436026311316,0.0021331187030026416,0.02895588700061269,-0.004384702723296923,0.990425781204832,0.022438065574313125,-0.004427088638547984
religion,Describe a Sunday morning event.,16,0.006772493397900116,0.9911958378429349,0.002079987580041516,0.0782624746835629,-0.0046925058178586,0.9844233444450348,0.07148998128566278,-0.004766755933143767
religion,Describe a Sunday morning event.,17,0.0052490031461958665,0.9588042195322743,0.00421275721752925,0.12472351939930987,-0.0010362459286666166,0.9535552163860784,0.119474516253114,-0.0010867183261751023
religion,Describe a Sunday morning event.,18,0.016376953744738246,0.9788175688005806,0.018000506057761267,0.2974954099778279,0.001623552313023021,0.9624406150558423,0.2811184562330897,0.0016869116781078695
religion,Describe a Sunday morning event.,19,0.035943800855247204,0.998315786586829,0.03181768822542417,0.4209358177611391,-0.004126112629823035,0.9623719857315818,0.3849920169058919,-0.00428744050221539
religion,Describe a Sunday morning event.,20,0.014363961986998448,0.9956113760485855,0.022683345566082324,0.3917166565146881,0.008319383579083876,0.9812474140615871,0.37735269452768966,0.008478375035556238
religion,Describe a Sunday morning event.,21,0.007920901873196195,0.9881463854327025,0.014423191625915011,0.32049065251899717,0.006502289752718816,0.9802254835595063,0.31256975064580095,0.006633463281434962
religion,Describe a Sunday morning event.,22,0.011359428397397264,0.9874876186435292,0.03023016730397048,0.49723818793138824,0.018870738906573217,0.976128190246132,0.48587875953399096,0.019332234326533422
religion,Describe a Sunday morning event.,23,0.008164193428917964,0.9760607439745347,0.024231783448131428,0.462149745375805,0.016067590019213464,0.9678965505456167,0.45398555194688706,0.016600524105758966
religion,Describe a Sunday morning event.,24,0.016448493213877976,0.9946393966442922,0.06086339436538046,0.6245670513088751,0.044414901151502484,0.9781909034304143,0.6081185580949972,0.04540514637351873
religion,Describe a Sunday morning event.,25,0.008791051066724212,0.9875088146798113,0.0343008956085735,0.43874961922789474,0.02550984454184929,0.9787177636130872,0.4299585681611705,0.026064556596659468
religion,Describe a Sunday morning event.,26,0.00828702621546875,0.9852765751812486,0.03231153594382291,0.4185973452875497,0.02402450972835416,0.9769895489657798,0.410310319072081,0.02459034464983376
religion,Describe a Sunday morning event.,27,0.01039989103962278,0.9899390422566888,0.030948117772643963,0.3614626924904256,0.02054822673302118,0.979539151217066,0.3510628014508028,0.02097744302255836
religion,Describe a Sunday morning event.,28,0.005023142084593123,0.9702303696067464,0.019464015380838324,0.2976838206097332,0.014440873296245202,0.9652072275221533,0.29266067852514005,0.014961422671188771
religion,Describe a Sunday morning event.,29,0.006729579964367199,0.9564469913764017,0.024537835369471576,0.3436363031219569,0.017808255405104376,0.9497174114120345,0.33690672315758974,0.018751109741820107
religion,Describe a Sunday morning event.,30,0.004075662652351374,0.8731601350306057,0.010018530754396793,0.20926115254224473,0.005942868102045419,0.8690844723782544,0.20518548988989335,0.006838078795473964
religion,Describe a Sunday morning event.,31,0.011088077720453463,0.8122937504417257,0.01745989689792325,0.21865619749345014,0.006371819177469786,0.8012056727212722,0.20756811977299666,0.00795278839680214
religion,Describe a Sunday morning event.,32,0.008004885679236252,0.7445526364655349,0.022850170491584765,0.5621215998822089,0.014845284812348513,0.7365477507862986,0.5541167142029726,0.02015522387584578
religion,Describe a chaplain's visit.,0,0.7227238638924464,0.7063306194520065,0.872205470942328,0.9447478065005996,0.14948160704988167,-0.01639324444043988,0.22202394260815328,-9.118488264661698
religion,Describe a chaplain's visit.,1,0.30637658944263385,0.49964772584187966,0.6453591161999546,0.8688836433968051,0.3389825267573207,0.1932711363992458,0.5625070539541712,1.7539221482977916
religion,Describe a chaplain's visit.,2,0.7614750130765847,0.626091595294725,0.5927969155230766,0.662192461133375,-0.16867809755350816,-0.1353834177818597,-0.09928255194320967,1.2459287874183782
religion,Describe a chaplain's visit.,3,0.5075444270116432,0.5237908896504208,0.6276451385700947,0.6552048603784105,0.12010071155845159,0.016246462638777603,0.14766043336676737,7.392422229303699
religion,Describe a chaplain's visit.,4,0.7580270219077402,0.5143869090769609,0.5287154367111636,0.6240789358388658,-0.22931158519657657,-0.24364011283077924,-0.13394808606887443,0.9411897841134453
religion,Describe a chaplain's visit.,5,0.6625155287958037,0.5502022857265743,0.45244601496992387,0.6199808606906877,-0.2100695138258798,-0.11231324306922941,-0.04253466810511597,1.8703895291884132
religion,Describe a chaplain's visit.,6,0.6176299090472191,0.7906761303835615,0.5507198130220442,0.6886021294322976,-0.06691009602517495,0.1730462213363424,0.07097222038507844,-0.38666025474849697
religion,Describe a chaplain's visit.,7,0.68103155757279,0.6728052348075121,0.2571314658427142,0.48123948133308114,-0.4239000917300758,-0.008226322765277905,-0.19979207623970885,51.52971793415347
religion,Describe a chaplain's visit.,8,0.6320922892857963,0.7726537642099295,0.368279855102787,0.5450614292944652,-0.2638124341830093,0.14056147492413318,-0.08703085999133109,-1.8768473674980983
religion,Describe a chaplain's visit.,9,0.5133769848130058,0.7566933830597858,0.05702103407907794,0.18166511483971828,-0.4563559507339278,0.24331639824678009,-0.3317118699732875,-1.8755659463242402
religion,Describe a chaplain's visit.,10,0.42246819025390114,0.7574414873255715,0.02894409642166132,0.13440494164652123,-0.39352409383223985,0.33497329707167034,-0.2880632486073799,-1.1747924305382529
religion,Describe a chaplain's visit.,11,0.37615698001104675,0.8812336052116659,0.024323556275137066,0.08507818304002708,-0.3518334237359097,0.5050766252006191,-0.2910787969710197,-0.6965941526123083
religion,Describe a chaplain's visit.,12,0.1593048026670333,0.8312771906651847,0.013950985612462719,0.05242972651334197,-0.1453538170545706,0.6719723879981514,-0.10687507615369135,-0.21630921098944092
religion,Describe a chaplain's visit.,13,0.2759319379379357,0.9721956604611838,0.027060859770363793,0.10727827123710394,-0.2488710781675719,0.6962637225232481,-0.16865366670083176,-0.357437950760478
religion,Describe a chaplain's visit.,14,0.7452240056231231,0.9902186309056814,0.12006210504879133,0.17021661796924423,-0.6251619005743317,0.24499462528255833,-0.5750073876538788,-2.551737205880811
religion,Describe a chaplain's visit.,15,0.6640348748824074,0.9970418951316068,0.09041887479894602,0.15635252028025784,-0.5736160000834614,0.33300702024919937,-0.5076823546021496,-1.7225342566478234
religion,Describe a chaplain's visit.,16,0.7378665976341111,0.9891866747671507,0.26833690264002225,0.5815417141410687,-0.46952969499408886,0.2513200771330396,-0.1563248834930424,-1.8682538233725636
religion,Describe a chaplain's visit.,17,0.7531098976209286,0.9812999715194822,0.34478023442186284,0.6979555869097304,-0.4083296631990658,0.2281900738985536,-0.05515431071119825,-1.7894278056134763
religion,Describe a chaplain's visit.,18,0.7326357752974123,0.9777214318946806,0.5972695489737743,0.8829445462114719,-0.13536622632363804,0.24508565659726833,0.1503087709140596,-0.5523221073115496
religion,Describe a chaplain's visit.,19,0.6626013595003888,0.9693863632865777,0.6123151976192301,0.9163924442605663,-0.05028616188115864,0.3067850037861889,0.25379108476017753,-0.16391336362779044
religion,Describe a chaplain's visit.,20,0.7789963188360955,0.988762995183877,0.7508195377150103,0.9664072252294683,-0.028176781121085237,0.20976667634778146,0.18741090639337277,-0.13432439132691268
religion,Describe a chaplain's visit.,21,0.8484518458072294,0.9919081107336288,0.7660823744648931,0.9647215199725178,-0.0823694713423363,0.1434562649263994,0.11626967416528833,-0.5741782792448706
religion,Describe a chaplain's visit.,22,0.8656396634792053,0.9931556519472199,0.9354380051432999,0.9931282203319672,0.0697983416640946,0.1275159884680146,0.12748855685276195,0.5473693338588864
religion,Describe a chaplain's visit.,23,0.9610856717310234,0.9961175686848875,0.9833988110134927,0.9972505953825425,0.022313139282469252,0.035031896953864106,0.03616492365151902,0.6369377973409475
religion,Describe a chaplain's visit.,24,0.9798130368366449,0.9986726785772687,0.9931994101171749,0.9990014884544965,0.01338637328053005,0.018859641740623823,0.019188451617851654,0.7097893727056168
religion,Describe a chaplain's visit.,25,0.9268282705166477,0.9944607003247604,0.9784915375768842,0.9965663263430161,0.051663267060236495,0.06763242980811268,0.06973805582636838,0.763883054428415
religion,Describe a chaplain's visit.,26,0.9212175614637709,0.9943504824465075,0.9800083224020318,0.9965713562122008,0.058790760938260966,0.0731329209827366,0.07535379474842996,0.8038891397779506
religion,Describe a chaplain's visit.,27,0.865209957919984,0.9913542217349369,0.9713520660935622,0.9934847308771039,0.10614210817357816,0.12614426381495292,0.12827477295711986,0.8414342829673422
religion,Describe a chaplain's visit.,28,0.8523410873280938,0.9875485795941206,0.9697874896505585,0.9926812701611061,0.11744640232246473,0.1352074922660268,0.1403401828330123,0.8686382711054479
religion,Describe a chaplain's visit.,29,0.8577296140274537,0.9880741672422486,0.9669605195761529,0.9918853827053616,0.10923090554869919,0.13034455321479488,0.1341557686779079,0.8380166478356599
religion,Describe a chaplain's visit.,30,0.805900320110912,0.983195527999142,0.9473154634980213,0.9914351444725429,0.14141514338710937,0.17729520788823006,0.18553482436163093,0.797625300037776
religion,Describe a chaplain's visit.,31,0.8668554978225443,0.9819049869966783,0.9484970567680282,0.9868770098830248,0.08164155894548386,0.11504948917413393,0.1200215120604805,0.7096212206723902
religion,Describe a chaplain's visit.,32,0.8744539724474892,0.9984274968761347,0.9926554558531286,0.9998800636508284,0.11820148340563941,0.12397352442864551,0.12542609120333914,0.9534413412088782
religion,Describe a community gathering.,0,0.11900826241781144,0.22912385063595753,0.45945470869943844,0.8787199368740247,0.340446446281627,0.11011558821814608,0.7597116744562132,3.0917189091083146
religion,Describe a community gathering.,1,0.08082658823509031,0.17464039011820473,0.30798657899176934,0.8943924982009966,0.22715999075667903,0.09381380188311442,0.8135659099659063,2.421392014788025
religion,Describe a community gathering.,2,0.24814513130743798,0.1397516490459185,0.07170439839604822,0.5781803361080934,-0.17644073291138976,-0.10839348226151949,0.3300352048006554,1.6277799110254028
religion,Describe a community gathering.,3,0.08190220938618621,0.06809156539325346,0.1339062369691196,0.5027750655568559,0.05200402758293339,-0.013810643992932747,0.4208728561706697,-3.765503448611459
religion,Describe a community gathering.,4,0.018816327875372962,0.012779236191881684,0.010080214675109453,0.11810970927500035,-0.008736113200263509,-0.006037091683491279,0.09929338139962739,1.4470731369133976
religion,Describe a community gathering.,5,0.0019652782017713475,0.018266279109112802,0.004249954538229746,0.0605524789475357,0.0022846763364583983,0.016301000907341455,0.05858720074576435,0.14015558611676737
religion,Describe a community gathering.,6,0.0009246032446627268,0.05442040990734418,0.00405912022667523,0.09713978338410449,0.0031345169820125034,0.05349580666268146,0.09621518013944176,0.05859369504935673
religion,Describe a community gathering.,7,0.0006451999841426477,0.07820728325206827,0.000808184227954882,0.017987037094659326,0.0001629842438122342,0.07756208326792563,0.017341837110516678,0.002101339171734617
religion,Describe a community gathering.,8,0.0006002994485008768,0.3002369063745756,0.002902648036462645,0.05092762023562678,0.002302348587961768,0.29963660692607474,0.05032732078712591,0.0076838027622232255
religion,Describe a community gathering.,9,0.0002446541793504864,0.2761960097719118,0.0002930484690281051,0.007089023706775801,4.8394289677618696e-05,0.2759513555925613,0.006844369527425315,0.00017537253830009176
religion,Describe a community gathering.,10,8.781028755654038e-05,0.2632241026402822,0.00018170436570177047,0.00420808375138969,9.389407814523009e-05,0.2631362923527256,0.00412027346383315,0.00035682678852739987
religion,Describe a community gathering.,11,5.9510940106505566e-05,0.3530485594593185,0.00024364483313410934,0.004146417217547106,0.00018413389302760378,0.352989048519212,0.0040869062774406,0.0005216419427176138
religion,Describe a community gathering.,12,9.608327857312958e-05,0.3723322247674487,0.00019420630714140494,0.0025785207169346986,9.812302856827536e-05,0.37223614148887557,0.002482437438361569,0.00026360424910864763
religion,Describe a community gathering.,13,0.00012818077236803995,0.5953111300043497,0.0002447997891979732,0.0027275405511004943,0.00011661901682993327,0.5951829492319816,0.0025993597787324543,0.00019593810101653172
religion,Describe a community gathering.,14,0.0007835409419434079,0.8359784003267646,0.000808657355767229,0.002689140507728635,2.511641382382107e-05,0.8351948593848212,0.0019055995657852273,3.0072519654061385e-05
religion,Describe a community gathering.,15,0.002297659179402853,0.9812263316164357,0.006487320569508709,0.013944183768737121,0.004189661390105856,0.9789286724370329,0.011646524589334269,0.004279843371709338
religion,Describe a community gathering.,16,0.001779149836226127,0.898775759330049,0.002682571019317899,0.024288679856675977,0.0009034211830917722,0.8969966094938229,0.02250953002044985,0.0010071623164791834
religion,Describe a community gathering.,17,0.0015674399521151447,0.7967453969002106,0.004849113432092069,0.05294901870458477,0.0032816734799769242,0.7951779569480955,0.051381578752469625,0.004126967367873268
religion,Describe a community gathering.,18,0.002617069289296226,0.8128353504707594,0.011152080675356465,0.09998053316976357,0.00853501138606024,0.8102182811814631,0.09736346388046735,0.010534212303398606
religion,Describe a community gathering.,19,0.004789935514350547,0.851187013892034,0.020763830491920734,0.1654384866555122,0.015973894977570187,0.8463970783776834,0.16064855114116164,0.018872814410214964
religion,Describe a community gathering.,20,0.004267388687428943,0.8791150568371761,0.019670920892293487,0.20696334579374184,0.015403532204864543,0.8748476681497471,0.2026959571063129,0.017607102088346573
religion,Describe a community gathering.,21,0.0036230521515054743,0.8144943486120084,0.018693384310367378,0.1901123216010614,0.015070332158861903,0.8108712964605029,0.18648926944955593,0.018585356547512186
religion,Describe a community gathering.,22,0.003261663066330627,0.8085198487882118,0.017652976447447552,0.2081014433190885,0.014391313381116926,0.8052581857218812,0.20483978025275787,0.017871675987019862
religion,Describe a community gathering.,23,0.001933422275058424,0.7158475064481978,0.012758268679718875,0.18342179311321163,0.01082484640466045,0.7139140841731394,0.18148837083815322,0.015162673835182657
religion,Describe a community gathering.,24,0.002179154361584846,0.8697707473668146,0.01446571195553819,0.1971105111693904,0.012286557593953343,0.8675915930052297,0.19493135680780557,0.01416168355365712
religion,Describe a community gathering.,25,0.0016191871887489544,0.7886243858182534,0.010439134890850993,0.13686566904384287,0.008819947702102038,0.7870051986295045,0.13524648185509391,0.011206975147637077
religion,Describe a community gathering.,26,0.0016975234064813317,0.7737520667429921,0.011337038917357274,0.1410113537268304,0.009639515510875942,0.7720545433365108,0.13931383032034908,0.012485536927504905
religion,Describe a community gathering.,27,0.0023741844631338885,0.734669086533795,0.0101992713531188,0.09298394643080972,0.00782508688998491,0.7322949020706612,0.09060976196767583,0.010685704444832864
religion,Describe a community gathering.,28,0.002403788668656629,0.7163914026012672,0.01213333983137524,0.127516922944936,0.00972955116271861,0.7139876139326106,0.12511313427627938,0.01362705875124177
religion,Describe a community gathering.,29,0.003837459677835586,0.7046212837727234,0.017544637595977446,0.13913555136397218,0.01370717791814186,0.7007838240948878,0.1352980916861366,0.01955978070105379
religion,Describe a community gathering.,30,0.0020793385533568525,0.5307482716336096,0.007541993506731587,0.07921636000559501,0.005462654953374734,0.5286689330802528,0.07713702145223816,0.010332846535064876
religion,Describe a community gathering.,31,0.00609462917680268,0.509917477580129,0.013754110727773926,0.08627998276373584,0.007659481550971246,0.5038228484033263,0.08018535358693317,0.015202727655653257
religion,Describe a community gathering.,32,0.0034364197574387133,0.4801387400179656,0.013566694874140464,0.16755087873092145,0.01013027511670175,0.4767023202605269,0.16411445897348273,0.02125073591243559
religion,Describe a cultural ceremony.,0,0.16454977482930055,0.18456567569163126,0.4222352394291007,0.6638200974171907,0.25768546459980013,0.02001590086233071,0.49927032258789017,12.874037814843298
religion,Describe a cultural ceremony.,1,0.1096664457862433,0.14794098407229692,0.32600771542424045,0.7877465177227413,0.21634126963799716,0.03827453828605362,0.678080071936498,5.652354785343734
religion,Describe a cultural ceremony.,2,0.27188709782566695,0.09795797847134723,0.06924519046987188,0.4136994493977068,-0.20264190735579507,-0.1739291193543197,0.14181235157203986,1.1650832713237804
religion,Describe a cultural ceremony.,3,0.07198701004508053,0.03175528988190781,0.055260687108877556,0.32985507921502627,-0.01672632293620297,-0.04023172016317272,0.25786806916994576,0.4157496340788804
religion,Describe a cultural ceremony.,4,0.02369865540285029,0.010070400269351838,0.006798163510715167,0.10370191625589985,-0.016900491892135123,-0.013628255133498452,0.08000326085304955,1.240106802124174
religion,Describe a cultural ceremony.,5,0.0123736740200371,0.056439745422200316,0.015422553747462485,0.16244195196851316,0.0030488797274253847,0.04406607140216322,0.15006827794847605,0.06918882556151158
religion,Describe a cultural ceremony.,6,0.007136144446381734,0.1299601708956077,0.01845290487050651,0.18250226377829346,0.011316760424124776,0.12282402644922598,0.1753661193319117,0.09213800224016425
religion,Describe a cultural ceremony.,7,0.005881782606042746,0.06224523499246514,0.002416234289930681,0.017235390997703333,-0.0034655483161120646,0.056363452386422395,0.011353608391660587,-0.0614857353370159
religion,Describe a cultural ceremony.,8,0.005730791525486378,0.2860863834075517,0.005112382036442038,0.03461557767853957,-0.0006184094890443401,0.2803555918820653,0.028884786153053194,-0.0022058040108737364
religion,Describe a cultural ceremony.,9,0.003033477200689777,0.18194596184123701,0.0008183526401916537,0.005041029132987452,-0.0022151245604981233,0.17891248464054724,0.0020075519322976746,-0.01238105079669832
religion,Describe a cultural ceremony.,10,0.0014968114591760301,0.1771877112162421,0.00042006418135281395,0.0021270843030787375,-0.0010767472778232161,0.1756908997570661,0.0006302728439027073,-0.006128645702834193
religion,Describe a cultural ceremony.,11,0.001231168938377784,0.21206062646236426,0.0004982285378592391,0.0019969043539102265,-0.0007329404005185449,0.21082945752398646,0.0007657354155324425,-0.003476461065385784
religion,Describe a cultural ceremony.,12,0.0017863395655446756,0.2851963611632251,0.0005473604834823131,0.0019314627907516006,-0.0012389790820623624,0.2834100215976804,0.00014512322520692498,-0.004371684088931677
religion,Describe a cultural ceremony.,13,0.006640406692032228,0.7072111329231237,0.001537602273691272,0.00273182061090623,-0.005102804418340956,0.7005707262310914,-0.003908586081125999,-0.007283781961305841
religion,Describe a cultural ceremony.,14,0.07483162660042982,0.8848270250818467,0.006255453145044572,0.0036447770619221706,-0.06857617345538525,0.8099953984814169,-0.07118684953850765,-0.08466242349518549
religion,Describe a cultural ceremony.,15,0.08576966640683285,0.9799886750561854,0.015946585176351103,0.005867338979635147,-0.06982308123048175,0.8942190086493526,-0.0799023274271977,-0.07808275216151357
religion,Describe a cultural ceremony.,16,0.09105648012881647,0.9712791849180801,0.0111811865023478,0.01597036340112816,-0.07987529362646867,0.8802227047892636,-0.0750861167276883,-0.09074441410323746
religion,Describe a cultural ceremony.,17,0.07199017382578195,0.9494784395398042,0.020194443231827133,0.045285269349831674,-0.051795730593954814,0.8774882657140222,-0.026704904475950274,-0.059027262947850406
religion,Describe a cultural ceremony.,18,0.013050752474943693,0.7666782993751685,0.011620859561622648,0.04014931150564773,-0.0014298929133210441,0.7536275469002248,0.027098559030704038,-0.0018973469311231962
religion,Describe a cultural ceremony.,19,0.014958433833113016,0.6797238573588226,0.01317555689211112,0.037955323622906136,-0.0017828769410018954,0.6647654235257096,0.02299688978979312,-0.0026819640100203606
religion,Describe a cultural ceremony.,20,0.021295226633243337,0.8120453973895035,0.021301249944992162,0.07576533519584751,6.023311748825505e-06,0.7907501707562602,0.054470108562604175,7.6172120747883125e-06
religion,Describe a cultural ceremony.,21,0.010021659274658985,0.779996034526167,0.014220151068870354,0.06232497760465253,0.004198491794211369,0.7699743752515079,0.05230331832999355,0.0054527682078250395
religion,Describe a cultural ceremony.,22,0.007802630258358628,0.7581561103566993,0.016332925356993565,0.127162295895992,0.008530295098634937,0.7503534800983407,0.11935966563763338,0.01136836880868063
religion,Describe a cultural ceremony.,23,0.008986826528301082,0.7030031095342016,0.021127673967695503,0.14165631816938873,0.012140847439394422,0.6940162830059006,0.13266949164108766,0.017493606038766672
religion,Describe a cultural ceremony.,24,0.015344544541170865,0.8193275477284198,0.03393578443384151,0.19468380979642697,0.01859123989267064,0.8039830031872489,0.1793392652552561,0.02312392154929762
religion,Describe a cultural ceremony.,25,0.014610532296527043,0.7805706803311548,0.032508635593430694,0.17156841178796714,0.017898103296903653,0.7659601480346278,0.1569578794914401,0.023366885787502498
religion,Describe a cultural ceremony.,26,0.0128161177966355,0.723878043279011,0.029524506238700298,0.14026503234128482,0.0167083884420648,0.7110619254823755,0.12744891454464932,0.02349779652556989
religion,Describe a cultural ceremony.,27,0.010825615275713974,0.6404208036693061,0.019098974459497077,0.07605274501334831,0.008273359183783103,0.6295951883935921,0.06522712973763434,0.013140759866498541
religion,Describe a cultural ceremony.,28,0.015385282869676097,0.6662674505933112,0.03047571027950266,0.12926645099417347,0.015090427409826563,0.650882167723635,0.11388116812449738,0.023184576499619157
religion,Describe a cultural ceremony.,29,0.025169183381022153,0.7005033899649948,0.04728371890975641,0.1460557313190282,0.02211453552873426,0.6753342065839727,0.12088654793800603,0.03274606159903509
religion,Describe a cultural ceremony.,30,0.012415937465425375,0.5578711601594116,0.02631050180625073,0.11903843204547378,0.013894564340825354,0.5454552226939863,0.1066224945800484,0.02547333633034172
religion,Describe a cultural ceremony.,31,0.030870115629537745,0.5136172899545827,0.03763655060213112,0.10113770367329188,0.006766434972593376,0.48274717432504494,0.07026758804375413,0.01401651906518955
religion,Describe a cultural ceremony.,32,0.013787381530880707,0.4787617420451493,0.10349591472257663,0.3913436716699064,0.08970853319169593,0.4649743605142686,0.3775562901390257,0.19293221478379355
religion,Describe a historic building.,0,0.07737582368161548,0.12774521417550572,0.3312273239585488,0.7577160850204256,0.2538515002769333,0.050369390493890234,0.6803402613388102,5.039796943894433
religion,Describe a historic building.,1,0.013143044237817899,0.04044845176420369,0.10423670518517174,0.6912844084137442,0.09109366094735384,0.027305407526385793,0.6781413641759263,3.3361033289588558
religion,Describe a historic building.,2,0.1363253461786139,0.03998744776604022,0.021491865299148,0.4099941856658806,-0.11483348087946589,-0.09633789841257367,0.2736688394872667,1.1919865678165784
religion,Describe a historic building.,3,0.004859495118757474,0.004685637141337669,0.008188630115179047,0.1896695231438186,0.003329134996421574,-0.0001738579774198043,0.18481002802506113,-19.14858924409844
religion,Describe a historic building.,4,0.0003817748757149282,0.0010983291275090746,0.0004936092578439367,0.021432939836458945,0.00011183438212900856,0.0007165542517941464,0.021051164960744016,0.15607245627109423
religion,Describe a historic building.,5,0.00012445542570153288,0.003029351065839382,0.00046083759511090496,0.010763006283944977,0.0003363821694093721,0.002904895640137849,0.010638550858243445,0.11579836630324158
religion,Describe a historic building.,6,4.157936954377516e-05,0.003752642947773782,0.00037290342406205143,0.01245924854102728,0.00033132405451827626,0.0037110635782300065,0.012417669171483504,0.08928008036884709
religion,Describe a historic building.,7,5.365930945338548e-05,0.004291867821865563,9.646338824241138e-05,0.003146892111105678,4.28040787890259e-05,0.004238208512412177,0.0030932328016522927,0.010099568877668066
religion,Describe a historic building.,8,6.516344890034166e-05,0.036614438722898,0.0004332715916801405,0.006976657941380907,0.0003681081427797988,0.03654927527399766,0.006911494492480566,0.010071557917912614
religion,Describe a historic building.,9,5.7440478039235095e-05,0.02611911715610744,8.709522549991142e-05,0.0018050764111241567,2.9654747460676325e-05,0.026061676678068205,0.0017476359330849216,0.0011378679824399715
religion,Describe a historic building.,10,3.597082568684177e-05,0.048724033464230286,6.279001745038451e-05,0.0010516537330979632,2.6819191763542737e-05,0.048688062638543445,0.0010156829074111215,0.0005508371109905609
religion,Describe a historic building.,11,2.0935716740345218e-05,0.05508087674836424,6.483769423099381e-05,0.0011380310910473815,4.390197749064859e-05,0.05505994103162389,0.0011170953743070363,0.000797348792390339
religion,Describe a historic building.,12,4.6647544811554725e-05,0.09023023932534352,0.00011241482851715209,0.0011465817982151147,6.576728370559737e-05,0.09018359178053197,0.00109993425340356,0.0007292599729854032
religion,Describe a historic building.,13,0.0001238805119062676,0.3807746381281898,0.00019525872882551903,0.00256724235952747,7.137821691925142e-05,0.38065075761628353,0.002443361847621202,0.00018751628754461722
