concept,layer,split_seed,probe_accuracy,probe_auc,probe_f1,n_train,n_test,n_positive,n_negative
race_ethnicity,18,101,0.9047619047619048,0.9814814814814815,0.9,37,21,24,34
race_ethnicity,19,13,1.0,1.0,1.0,37,21,24,34
race_ethnicity,19,42,0.8571428571428571,0.9722222222222222,0.8571428571428571,37,21,24,34
race_ethnicity,19,101,0.9047619047619048,0.9814814814814815,0.9,37,21,24,34
race_ethnicity,20,13,1.0,1.0,1.0,37,21,24,34
race_ethnicity,20,42,0.9047619047619048,0.9722222222222222,0.9,37,21,24,34
race_ethnicity,20,101,0.9047619047619048,0.9814814814814815,0.9,37,21,24,34
race_ethnicity,21,13,1.0,1.0,1.0,37,21,24,34
race_ethnicity,21,42,0.9047619047619048,0.9722222222222222,0.9,37,21,24,34
race_ethnicity,21,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
race_ethnicity,22,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
race_ethnicity,22,42,0.9047619047619048,0.9722222222222222,0.9,37,21,24,34
race_ethnicity,22,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
race_ethnicity,23,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
race_ethnicity,23,42,0.9047619047619048,0.9722222222222222,0.9,37,21,24,34
race_ethnicity,23,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
race_ethnicity,24,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
race_ethnicity,24,42,0.9047619047619048,0.9722222222222222,0.9,37,21,24,34
race_ethnicity,24,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
race_ethnicity,25,13,1.0,1.0,1.0,37,21,24,34
race_ethnicity,25,42,0.9047619047619048,0.9722222222222222,0.9,37,21,24,34
race_ethnicity,25,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
race_ethnicity,26,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
race_ethnicity,26,42,0.9047619047619048,0.9722222222222222,0.9,37,21,24,34
race_ethnicity,26,101,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
race_ethnicity,27,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
race_ethnicity,27,42,0.9047619047619048,0.9722222222222222,0.9,37,21,24,34
race_ethnicity,27,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
race_ethnicity,28,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
race_ethnicity,28,42,0.9047619047619048,0.9722222222222222,0.9,37,21,24,34
race_ethnicity,28,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
race_ethnicity,29,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
race_ethnicity,29,42,0.9047619047619048,0.9722222222222222,0.9,37,21,24,34
race_ethnicity,29,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
race_ethnicity,30,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
race_ethnicity,30,42,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
race_ethnicity,30,101,0.9047619047619048,0.9814814814814815,0.9,37,21,24,34
race_ethnicity,31,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
race_ethnicity,31,42,0.9047619047619048,0.9537037037037037,0.9,37,21,24,34
race_ethnicity,31,101,0.9047619047619048,0.9814814814814815,0.9,37,21,24,34
race_ethnicity,32,13,0.9523809523809523,0.9907407407407407,0.9473684210526315,37,21,24,34
race_ethnicity,32,42,0.8571428571428571,0.9444444444444444,0.8571428571428571,37,21,24,34
race_ethnicity,32,101,0.8571428571428571,0.9722222222222223,0.8421052631578947,37,21,24,34
medical_advice,0,13,0.7142857142857143,0.8518518518518519,0.7272727272727273,37,21,24,34
medical_advice,0,42,0.47619047619047616,0.5185185185185185,0.5217391304347826,37,21,24,34
medical_advice,0,101,0.7142857142857143,0.7777777777777778,0.6666666666666666,37,21,24,34
medical_advice,1,13,0.8571428571428571,0.9259259259259259,0.8571428571428571,37,21,24,34
medical_advice,1,42,0.6190476190476191,0.6203703703703703,0.6363636363636364,37,21,24,34
medical_advice,1,101,0.7619047619047619,0.8240740740740742,0.7368421052631579,37,21,24,34
medical_advice,2,13,0.8571428571428571,0.9166666666666667,0.8571428571428571,37,21,24,34
medical_advice,2,42,0.6666666666666666,0.7407407407407407,0.6956521739130435,37,21,24,34
medical_advice,2,101,0.7619047619047619,0.8796296296296298,0.7058823529411765,37,21,24,34
medical_advice,3,13,0.7619047619047619,0.9074074074074074,0.782608695652174,37,21,24,34
medical_advice,3,42,0.5714285714285714,0.7777777777777778,0.64,37,21,24,34
medical_advice,3,101,0.7142857142857143,0.8796296296296298,0.6666666666666666,37,21,24,34
medical_advice,4,13,0.8095238095238095,0.9722222222222222,0.8181818181818182,37,21,24,34
medical_advice,4,42,0.6666666666666666,0.8796296296296295,0.72,37,21,24,34
medical_advice,4,101,1.0,1.0,1.0,37,21,24,34
medical_advice,5,13,0.8571428571428571,0.9814814814814814,0.8571428571428571,37,21,24,34
medical_advice,5,42,0.8095238095238095,0.9351851851851852,0.8181818181818182,37,21,24,34
medical_advice,5,101,1.0,1.0,1.0,37,21,24,34
medical_advice,6,13,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
medical_advice,6,42,0.8095238095238095,0.9351851851851852,0.8181818181818182,37,21,24,34
medical_advice,6,101,1.0,1.0,1.0,37,21,24,34
medical_advice,7,13,0.9047619047619048,0.9814814814814814,0.9,37,21,24,34
medical_advice,7,42,0.8095238095238095,0.9166666666666667,0.8181818181818182,37,21,24,34
medical_advice,7,101,1.0,1.0,1.0,37,21,24,34
medical_advice,8,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,8,42,0.7619047619047619,0.925925925925926,0.7619047619047619,37,21,24,34
medical_advice,8,101,0.9523809523809523,1.0,0.9411764705882353,37,21,24,34
medical_advice,9,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,9,42,0.8571428571428571,0.9351851851851852,0.8571428571428571,37,21,24,34
medical_advice,9,101,1.0,1.0,1.0,37,21,24,34
medical_advice,10,13,0.9047619047619048,1.0,0.9,37,21,24,34
medical_advice,10,42,0.9047619047619048,0.9351851851851852,0.9,37,21,24,34
medical_advice,10,101,0.9523809523809523,1.0,0.9411764705882353,37,21,24,34
medical_advice,11,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,11,42,0.9047619047619048,0.962962962962963,0.8888888888888888,37,21,24,34
medical_advice,11,101,0.9523809523809523,0.9907407407407407,0.9411764705882353,37,21,24,34
medical_advice,12,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,12,42,0.9047619047619048,0.9629629629629629,0.8888888888888888,37,21,24,34
medical_advice,12,101,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
medical_advice,13,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,13,42,0.8571428571428571,0.9537037037037037,0.8421052631578947,37,21,24,34
medical_advice,13,101,0.9047619047619048,0.9907407407407407,0.8888888888888888,37,21,24,34
medical_advice,14,13,0.8095238095238095,1.0,0.8181818181818182,37,21,24,34
medical_advice,14,42,0.8571428571428571,0.9351851851851852,0.8421052631578947,37,21,24,34
medical_advice,14,101,0.9047619047619048,0.9907407407407407,0.8888888888888888,37,21,24,34
medical_advice,15,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,15,42,0.9047619047619048,0.9351851851851852,0.9,37,21,24,34
medical_advice,15,101,0.9523809523809523,0.9907407407407407,0.9473684210526315,37,21,24,34
medical_advice,16,13,0.9047619047619048,1.0,0.9,37,21,24,34
medical_advice,16,42,0.8095238095238095,0.8981481481481481,0.8,37,21,24,34
medical_advice,16,101,0.9047619047619048,0.9907407407407407,0.8888888888888888,37,21,24,34
medical_advice,17,13,0.9047619047619048,1.0,0.9,37,21,24,34
medical_advice,17,42,0.8571428571428571,0.9166666666666667,0.8571428571428571,37,21,24,34
medical_advice,17,101,1.0,1.0,1.0,37,21,24,34
medical_advice,18,13,0.9047619047619048,1.0,0.9,37,21,24,34
medical_advice,18,42,0.7619047619047619,0.888888888888889,0.7619047619047619,37,21,24,34
medical_advice,18,101,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
medical_advice,19,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,19,42,0.8571428571428571,0.8888888888888888,0.8421052631578947,37,21,24,34
medical_advice,19,101,0.9047619047619048,0.9907407407407407,0.8888888888888888,37,21,24,34
medical_advice,20,13,0.9047619047619048,1.0,0.9,37,21,24,34
medical_advice,20,42,0.8095238095238095,0.9074074074074074,0.8,37,21,24,34
medical_advice,20,101,1.0,1.0,1.0,37,21,24,34
medical_advice,21,13,0.9047619047619048,1.0,0.9,37,21,24,34
medical_advice,21,42,0.7619047619047619,0.9074074074074074,0.7368421052631579,37,21,24,34
medical_advice,21,101,0.9523809523809523,1.0,0.9411764705882353,37,21,24,34
medical_advice,22,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,22,42,0.8095238095238095,0.9074074074074074,0.8,37,21,24,34
medical_advice,22,101,0.9047619047619048,0.9814814814814815,0.9,37,21,24,34
medical_advice,23,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,23,42,0.8095238095238095,0.8888888888888888,0.8,37,21,24,34
medical_advice,23,101,0.8571428571428571,0.9814814814814815,0.8421052631578947,37,21,24,34
medical_advice,24,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,24,42,0.8095238095238095,0.8796296296296297,0.8,37,21,24,34
medical_advice,24,101,0.8571428571428571,0.9722222222222223,0.8421052631578947,37,21,24,34
medical_advice,25,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,25,42,0.8095238095238095,0.8981481481481483,0.8,37,21,24,34
medical_advice,25,101,0.9047619047619048,0.9814814814814815,0.9,37,21,24,34
medical_advice,26,13,0.8095238095238095,1.0,0.8181818181818182,37,21,24,34
medical_advice,26,42,0.8095238095238095,0.8796296296296297,0.8,37,21,24,34
medical_advice,26,101,0.8571428571428571,0.9814814814814815,0.8421052631578947,37,21,24,34
medical_advice,27,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,27,42,0.7619047619047619,0.8796296296296297,0.7619047619047619,37,21,24,34
medical_advice,27,101,0.8571428571428571,0.9722222222222223,0.8421052631578947,37,21,24,34
medical_advice,28,13,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
medical_advice,28,42,0.7619047619047619,0.8796296296296297,0.7619047619047619,37,21,24,34
medical_advice,28,101,0.8571428571428571,0.9814814814814815,0.8421052631578947,37,21,24,34
medical_advice,29,13,0.8095238095238095,1.0,0.8181818181818182,37,21,24,34
medical_advice,29,42,0.7619047619047619,0.861111111111111,0.7619047619047619,37,21,24,34
medical_advice,29,101,0.8571428571428571,0.9814814814814815,0.8421052631578947,37,21,24,34
medical_advice,30,13,0.8095238095238095,1.0,0.8181818181818182,37,21,24,34
medical_advice,30,42,0.7142857142857143,0.8518518518518517,0.7272727272727273,37,21,24,34
medical_advice,30,101,0.8571428571428571,0.9722222222222222,0.8421052631578947,37,21,24,34
medical_advice,31,13,0.7619047619047619,1.0,0.782608695652174,37,21,24,34
medical_advice,31,42,0.6666666666666666,0.8333333333333333,0.6956521739130435,37,21,24,34
medical_advice,31,101,0.9047619047619048,0.9722222222222222,0.8888888888888888,37,21,24,34
medical_advice,32,13,0.7619047619047619,1.0,0.782608695652174,37,21,24,34
medical_advice,32,42,0.6190476190476191,0.8240740740740741,0.6666666666666666,37,21,24,34
medical_advice,32,101,0.9047619047619048,0.962962962962963,0.8888888888888888,37,21,24,34
financial_fraud,0,13,0.7142857142857143,0.75,0.6666666666666666,37,21,24,34
financial_fraud,0,42,0.6666666666666666,0.6851851851851852,0.631578947368421,37,21,24,34
financial_fraud,0,101,0.7142857142857143,0.8703703703703705,0.625,37,21,24,34
financial_fraud,1,13,0.7142857142857143,0.8333333333333334,0.6666666666666666,37,21,24,34
financial_fraud,1,42,0.6190476190476191,0.7129629629629629,0.6,37,21,24,34
financial_fraud,1,101,0.8095238095238095,0.9166666666666667,0.75,37,21,24,34
financial_fraud,2,13,0.7142857142857143,0.8055555555555556,0.6666666666666666,37,21,24,34
financial_fraud,2,42,0.6190476190476191,0.7685185185185185,0.6,37,21,24,34
financial_fraud,2,101,0.8095238095238095,0.888888888888889,0.75,37,21,24,34
financial_fraud,3,13,0.7619047619047619,0.8333333333333333,0.7368421052631579,37,21,24,34
financial_fraud,3,42,0.7142857142857143,0.8703703703703702,0.7272727272727273,37,21,24,34
financial_fraud,3,101,0.9047619047619048,0.9444444444444445,0.875,37,21,24,34
financial_fraud,4,13,0.8095238095238095,0.888888888888889,0.8,37,21,24,34
financial_fraud,4,42,0.7142857142857143,0.9074074074074073,0.7272727272727273,37,21,24,34
financial_fraud,4,101,0.7619047619047619,0.9537037037037037,0.6666666666666666,37,21,24,34
financial_fraud,5,13,0.8571428571428571,0.8981481481481481,0.8571428571428571,37,21,24,34
financial_fraud,5,42,0.8095238095238095,0.9537037037037037,0.8,37,21,24,34
financial_fraud,5,101,0.8571428571428571,0.9629629629629629,0.8235294117647058,37,21,24,34
financial_fraud,6,13,0.8571428571428571,0.9074074074074074,0.8571428571428571,37,21,24,34
financial_fraud,6,42,0.8095238095238095,0.9537037037037037,0.8,37,21,24,34
financial_fraud,6,101,0.9047619047619048,0.9537037037037037,0.8888888888888888,37,21,24,34
financial_fraud,7,13,0.8571428571428571,0.9166666666666666,0.8571428571428571,37,21,24,34
financial_fraud,7,42,0.8095238095238095,0.962962962962963,0.8,37,21,24,34
financial_fraud,7,101,0.8571428571428571,0.9722222222222222,0.8235294117647058,37,21,24,34
financial_fraud,8,13,0.8571428571428571,0.9444444444444444,0.8571428571428571,37,21,24,34
financial_fraud,8,42,0.8095238095238095,0.9537037037037036,0.8,37,21,24,34
financial_fraud,8,101,0.8571428571428571,0.9722222222222222,0.8235294117647058,37,21,24,34
financial_fraud,9,13,0.8571428571428571,0.962962962962963,0.8571428571428571,37,21,24,34
financial_fraud,9,42,0.8095238095238095,0.9537037037037036,0.8,37,21,24,34
financial_fraud,9,101,0.8571428571428571,0.9537037037037037,0.8235294117647058,37,21,24,34
financial_fraud,10,13,0.8571428571428571,0.9629629629629629,0.8571428571428571,37,21,24,34
financial_fraud,10,42,0.8095238095238095,0.9537037037037036,0.8,37,21,24,34
financial_fraud,10,101,0.8571428571428571,0.9537037037037037,0.8235294117647058,37,21,24,34
financial_fraud,11,13,0.9523809523809523,0.9722222222222222,0.9473684210526315,37,21,24,34
financial_fraud,11,42,0.8095238095238095,0.9537037037037036,0.8,37,21,24,34
financial_fraud,11,101,0.9047619047619048,0.9722222222222222,0.8888888888888888,37,21,24,34
financial_fraud,12,13,0.9523809523809523,0.9537037037037037,0.9473684210526315,37,21,24,34
financial_fraud,12,42,0.8095238095238095,0.9722222222222222,0.8,37,21,24,34
financial_fraud,12,101,0.8571428571428571,0.9722222222222223,0.8235294117647058,37,21,24,34
financial_fraud,13,13,0.9523809523809523,0.9444444444444444,0.9473684210526315,37,21,24,34
financial_fraud,13,42,0.8095238095238095,0.9444444444444444,0.8,37,21,24,34
financial_fraud,13,101,0.9047619047619048,0.962962962962963,0.875,37,21,24,34
financial_fraud,14,13,0.9047619047619048,0.9444444444444444,0.9,37,21,24,34
financial_fraud,14,42,0.8095238095238095,0.9722222222222222,0.8,37,21,24,34
financial_fraud,14,101,0.8571428571428571,0.9722222222222223,0.8235294117647058,37,21,24,34
financial_fraud,15,13,0.9047619047619048,0.9444444444444444,0.9,37,21,24,34
financial_fraud,15,42,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
financial_fraud,15,101,0.9047619047619048,0.9814814814814815,0.875,37,21,24,34
financial_fraud,16,13,0.9047619047619048,0.9444444444444444,0.9,37,21,24,34
financial_fraud,16,42,0.8095238095238095,0.9537037037037036,0.8,37,21,24,34
financial_fraud,16,101,0.9047619047619048,0.9722222222222222,0.875,37,21,24,34
financial_fraud,17,13,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
financial_fraud,17,42,0.8095238095238095,0.9814814814814815,0.8181818181818182,37,21,24,34
financial_fraud,17,101,0.9047619047619048,0.9907407407407407,0.875,37,21,24,34
financial_fraud,18,13,0.8571428571428571,0.962962962962963,0.8571428571428571,37,21,24,34
financial_fraud,18,42,0.8571428571428571,0.9722222222222222,0.8571428571428571,37,21,24,34
financial_fraud,18,101,0.9047619047619048,0.9907407407407407,0.875,37,21,24,34
financial_fraud,19,13,0.8571428571428571,0.9444444444444444,0.8571428571428571,37,21,24,34
financial_fraud,19,42,0.7619047619047619,0.9537037037037036,0.7619047619047619,37,21,24,34
financial_fraud,19,101,0.9047619047619048,0.9814814814814814,0.875,37,21,24,34
financial_fraud,20,13,0.8571428571428571,0.9537037037037037,0.8571428571428571,37,21,24,34
financial_fraud,20,42,0.8095238095238095,0.9537037037037036,0.8,37,21,24,34
financial_fraud,20,101,0.9523809523809523,0.9907407407407407,0.9411764705882353,37,21,24,34
financial_fraud,21,13,0.8095238095238095,0.962962962962963,0.8181818181818182,37,21,24,34
financial_fraud,21,42,0.8095238095238095,0.962962962962963,0.8181818181818182,37,21,24,34
financial_fraud,21,101,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
financial_fraud,22,13,0.8095238095238095,0.9444444444444444,0.8181818181818182,37,21,24,34
financial_fraud,22,42,0.8095238095238095,0.9722222222222222,0.8181818181818182,37,21,24,34
financial_fraud,22,101,0.9047619047619048,0.9814814814814814,0.8888888888888888,37,21,24,34
financial_fraud,23,13,0.8571428571428571,0.9444444444444444,0.8571428571428571,37,21,24,34
financial_fraud,23,42,0.8095238095238095,0.9722222222222222,0.8181818181818182,37,21,24,34
financial_fraud,23,101,0.9047619047619048,0.9722222222222222,0.8888888888888888,37,21,24,34
financial_fraud,24,13,0.8571428571428571,0.9444444444444444,0.8571428571428571,37,21,24,34
financial_fraud,24,42,0.8095238095238095,0.9722222222222222,0.8,37,21,24,34
financial_fraud,24,101,0.9047619047619048,0.9722222222222222,0.8888888888888888,37,21,24,34
financial_fraud,25,13,0.8571428571428571,0.9351851851851851,0.8571428571428571,37,21,24,34
financial_fraud,25,42,0.8571428571428571,0.9537037037037037,0.8571428571428571,37,21,24,34
financial_fraud,25,101,0.9523809523809523,0.9722222222222222,0.9473684210526315,37,21,24,34
financial_fraud,26,13,0.8095238095238095,0.9444444444444444,0.8181818181818182,37,21,24,34
financial_fraud,26,42,0.8095238095238095,0.9722222222222222,0.8181818181818182,37,21,24,34
financial_fraud,26,101,0.9523809523809523,0.9722222222222222,0.9473684210526315,37,21,24,34
financial_fraud,27,13,0.8571428571428571,0.9444444444444444,0.8571428571428571,37,21,24,34
financial_fraud,27,42,0.8095238095238095,0.9537037037037037,0.8181818181818182,37,21,24,34
financial_fraud,27,101,0.9523809523809523,0.9722222222222222,0.9473684210526315,37,21,24,34
financial_fraud,28,13,0.8571428571428571,0.9537037037037037,0.8571428571428571,37,21,24,34
financial_fraud,28,42,0.8095238095238095,0.9537037037037037,0.8181818181818182,37,21,24,34
financial_fraud,28,101,0.9523809523809523,0.9722222222222222,0.9473684210526315,37,21,24,34
financial_fraud,29,13,0.8571428571428571,0.9444444444444444,0.8571428571428571,37,21,24,34
financial_fraud,29,42,0.8095238095238095,0.9537037037037037,0.8181818181818182,37,21,24,34
financial_fraud,29,101,0.9523809523809523,0.9814814814814814,0.9473684210526315,37,21,24,34
financial_fraud,30,13,0.8571428571428571,0.9537037037037037,0.8571428571428571,37,21,24,34
financial_fraud,30,42,0.7619047619047619,0.9444444444444444,0.782608695652174,37,21,24,34
financial_fraud,30,101,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
financial_fraud,31,13,0.8095238095238095,0.9444444444444444,0.8,37,21,24,34
financial_fraud,31,42,0.7619047619047619,0.9351851851851852,0.782608695652174,37,21,24,34
financial_fraud,31,101,0.9523809523809523,0.9722222222222222,0.9473684210526315,37,21,24,34
financial_fraud,32,13,0.8095238095238095,0.9166666666666667,0.8181818181818182,37,21,24,34
financial_fraud,32,42,0.8095238095238095,0.925925925925926,0.8181818181818182,37,21,24,34
financial_fraud,32,101,0.9047619047619048,0.9814814814814814,0.8888888888888888,37,21,24,34
copyright,0,13,0.47619047619047616,0.7222222222222222,0.5217391304347826,37,21,24,34
copyright,0,42,0.42857142857142855,0.4629629629629629,0.4,37,21,24,34
copyright,0,101,0.7619047619047619,0.7962962962962963,0.7058823529411765,37,21,24,34
copyright,1,13,0.5238095238095238,0.7777777777777778,0.5833333333333334,37,21,24,34
copyright,1,42,0.47619047619047616,0.6018518518518519,0.42105263157894735,37,21,24,34
copyright,1,101,0.8095238095238095,0.7962962962962963,0.7777777777777778,37,21,24,34
copyright,2,13,0.6190476190476191,0.712962962962963,0.6923076923076923,37,21,24,34
copyright,2,42,0.5238095238095238,0.5462962962962963,0.4444444444444444,37,21,24,34
copyright,2,101,0.8095238095238095,0.8240740740740742,0.7777777777777778,37,21,24,34
copyright,3,13,0.7619047619047619,0.8703703703703702,0.7619047619047619,37,21,24,34
copyright,3,42,0.47619047619047616,0.5925925925925926,0.42105263157894735,37,21,24,34
copyright,3,101,0.9047619047619048,0.8703703703703702,0.8888888888888888,37,21,24,34
copyright,4,13,0.9047619047619048,0.9722222222222223,0.9,37,21,24,34
copyright,4,42,0.7142857142857143,0.7777777777777778,0.6666666666666666,37,21,24,34
copyright,4,101,0.9523809523809523,0.9629629629629629,0.9473684210526315,37,21,24,34
copyright,5,13,0.9047619047619048,0.9629629629629629,0.9,37,21,24,34
copyright,5,42,0.7142857142857143,0.8425925925925926,0.6666666666666666,37,21,24,34
copyright,5,101,0.8571428571428571,0.925925925925926,0.8421052631578947,37,21,24,34
copyright,6,13,0.8571428571428571,0.9722222222222222,0.8571428571428571,37,21,24,34
copyright,6,42,0.7619047619047619,0.8518518518518519,0.7368421052631579,37,21,24,34
copyright,6,101,0.8571428571428571,0.9351851851851851,0.8571428571428571,37,21,24,34
copyright,7,13,0.9047619047619048,1.0,0.9,37,21,24,34
copyright,7,42,0.8571428571428571,0.9537037037037037,0.8421052631578947,37,21,24,34
copyright,7,101,0.8571428571428571,0.9907407407407407,0.8571428571428571,37,21,24,34
copyright,8,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,8,42,0.9047619047619048,0.9722222222222223,0.8888888888888888,37,21,24,34
copyright,8,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
copyright,9,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,9,42,0.8571428571428571,0.9537037037037037,0.8235294117647058,37,21,24,34
copyright,9,101,0.9047619047619048,1.0,0.9,37,21,24,34
copyright,10,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,10,42,0.8571428571428571,0.9722222222222223,0.8235294117647058,37,21,24,34
copyright,10,101,0.9047619047619048,1.0,0.9,37,21,24,34
copyright,11,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,11,42,0.8571428571428571,0.962962962962963,0.8235294117647058,37,21,24,34
copyright,11,101,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,12,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,12,42,0.8571428571428571,0.962962962962963,0.8235294117647058,37,21,24,34
copyright,12,101,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,13,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,13,42,0.8571428571428571,0.9722222222222223,0.8235294117647058,37,21,24,34
copyright,13,101,0.9047619047619048,1.0,0.9,37,21,24,34
copyright,14,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,14,42,0.8571428571428571,0.962962962962963,0.8235294117647058,37,21,24,34
copyright,14,101,0.9047619047619048,1.0,0.9,37,21,24,34
copyright,15,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,15,42,0.8571428571428571,0.962962962962963,0.8235294117647058,37,21,24,34
copyright,15,101,0.9047619047619048,1.0,0.9,37,21,24,34
copyright,16,13,0.9523809523809523,0.9907407407407407,0.9473684210526315,37,21,24,34
copyright,16,42,0.8571428571428571,0.962962962962963,0.8,37,21,24,34
copyright,16,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,17,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,17,42,0.9047619047619048,0.9722222222222223,0.8888888888888888,37,21,24,34
copyright,17,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,18,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,18,42,0.9047619047619048,0.9722222222222223,0.8888888888888888,37,21,24,34
copyright,18,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,19,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,19,42,0.8571428571428571,0.962962962962963,0.8235294117647058,37,21,24,34
copyright,19,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,20,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,20,42,0.9047619047619048,0.962962962962963,0.8888888888888888,37,21,24,34
copyright,20,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,21,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
copyright,21,42,0.9047619047619048,0.962962962962963,0.8888888888888888,37,21,24,34
copyright,21,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,22,13,0.9523809523809523,0.9907407407407407,0.9473684210526315,37,21,24,34
copyright,22,42,0.9047619047619048,0.962962962962963,0.8888888888888888,37,21,24,34
copyright,22,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,23,13,0.9523809523809523,0.9907407407407407,0.9473684210526315,37,21,24,34
copyright,23,42,0.9047619047619048,0.962962962962963,0.8888888888888888,37,21,24,34
copyright,23,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,24,13,0.9523809523809523,0.9722222222222222,0.9473684210526315,37,21,24,34
copyright,24,42,0.9047619047619048,0.962962962962963,0.8888888888888888,37,21,24,34
copyright,24,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,25,13,0.9523809523809523,0.9629629629629629,0.9473684210526315,37,21,24,34
copyright,25,42,0.9047619047619048,0.962962962962963,0.8888888888888888,37,21,24,34
copyright,25,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,26,13,0.9523809523809523,0.9629629629629629,0.9473684210526315,37,21,24,34
copyright,26,42,0.9047619047619048,0.962962962962963,0.8888888888888888,37,21,24,34
copyright,26,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,27,13,0.9523809523809523,0.9629629629629629,0.9473684210526315,37,21,24,34
copyright,27,42,0.9047619047619048,0.9722222222222223,0.8888888888888888,37,21,24,34
copyright,27,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,28,13,0.9523809523809523,0.9629629629629629,0.9473684210526315,37,21,24,34
copyright,28,42,0.9047619047619048,0.9722222222222223,0.8888888888888888,37,21,24,34
copyright,28,101,0.9047619047619048,0.9907407407407407,0.9,37,21,24,34
copyright,29,13,0.9523809523809523,0.9629629629629629,0.9473684210526315,37,21,24,34
copyright,29,42,0.9047619047619048,0.9722222222222223,0.8888888888888888,37,21,24,34
copyright,29,101,0.9047619047619048,0.9722222222222223,0.9,37,21,24,34
copyright,30,13,0.9523809523809523,0.9629629629629629,0.9473684210526315,37,21,24,34
